pool_id,repo,task_id,features,K,N,condition,trial,seed,context_tokens,task_tokens,comm_tokens,rework_tokens,buckets_recoverable,context_usd,task_usd,comm_usd,rework_usd,total_tokens,dollar_cost,total_steps,wall_seconds,agent_seconds,topology,leader_cost,leader_model,score,n_passed,best_score,git_integrated,all_passed,pass,failure_bucket,merge_status,messages_sent,message_reads,conflict_events,rework_turns,comm_sent_tokens,comm_recv_tokens,comm_reingest_tokens
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,1,leader,1,0,60030,1135,3072,279,True,1.8751817360364027,1.772723030485855,0.21372636078562499,0.43576187269211764,5273480,4.2973930000000005,86,519.126809,974.4141400259687,leader,2.6431405000000003,claude-opus-5,1.0,4,1.0,True,True,True,,,3,18,0,6,480,144,2448
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,1,leader,2,0,60030,2145,31150,66,True,1.686934142492856,3.013887835788086,0.958964311387118,0.09273501033194109,7486480,5.752521300000001,112,677.914899,1308.6653598289704,leader,3.658528500000001,claude-opus-5,1.0,4,1.0,True,True,True,,,5,35,0,3,1475,1190,28485
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,1,leader,3,0,60030,990,19886,116,True,1.6159483423566183,1.3324911368757724,0.5986788461437813,0.15613027462382786,5048990,3.7032486,89,456.335595,874.2109068229329,leader,2.1264795000000003,claude-opus-5,1.0,4,1.0,True,True,True,,,1,103,0,7,246,385,19255
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,1,nocomm,1,0,36391,229,0,0,True,0.6436026867686714,0.20250201323132883,0.0,0.0,1196635,0.8461047000000003,21,182.346138,,,,,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,1,nocomm,2,0,36130,300,0,0,True,0.7588656729904167,0.3150563270095835,0.0,0.0,1701276,1.0739220000000003,28,213.919226,,,,,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,1,nocomm,3,0,36130,134,0,0,True,0.7379078836796639,0.13683871632033623,0.0,0.0,1258422,0.8747466,21,221.092089,,,,,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,2,comm,1,0,69894,541,17414,382,True,1.156874065865848,0.4477271794670672,0.29493717600457187,0.3161400786625132,3774009,2.2156785,65,247.269878,,,,,1.0,4,1.0,True,True,True,,,6,103,0,14,495,758,16161
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,2,comm,2,0,69372,682,16422,173,True,1.461099539070011,0.7182075517829584,0.49071899557158777,0.1821846135754425,5323687,2.8522106999999997,85,290.599388,,,,,1.0,4,1.0,True,True,True,,,6,119,0,7,723,895,14804
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,2,comm,3,0,69372,889,9801,260,True,1.1893192976580829,0.7620544712694138,0.20785485736041337,0.2228730737120896,4495867,2.3821016999999998,74,253.543368,,,,,1.0,4,1.0,True,True,True,,,5,134,0,14,327,397,9077
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,2,leader,1,0,92997,1158,155489,179,True,1.3411117421809184,0.8349771484271018,2.299691466414042,0.12906814297793714,6639180,4.6048485,114,789.441344,1956.2758899668697,leader,1.8510900000000001,claude-opus-5,1.0,4,1.0,True,True,True,,,7,214,0,11,671,4618,150200
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,2,leader,2,0,92997,2525,76309,244,True,1.8173239819510951,2.4671457436403945,1.5412772431418738,0.23840933126663616,9254946,6.0641563,150,727.841399,1876.5091063688742,leader,2.9767374999999996,claude-opus-5,1.0,4,1.0,True,True,True,,,4,188,0,12,888,2101,73320
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,2,leader,3,0,92997,2182,15083,200,True,2.2112111002341375,2.5940958421835587,0.4712171530741867,0.2377723045081172,8639764,5.5142964,151,1062.828562,2087.8023979180725,leader,2.563296,claude-opus-5,1.0,4,1.0,True,True,True,,,8,159,0,15,1065,476,13542
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,3,comm,1,0,102340,1306,28567,35,True,1.8204463265002342,1.161570696897257,0.5958163934544198,0.031129383148088812,6620759,3.6089627999999996,111,271.980531,,,,,1.0,4,1.0,True,True,True,,,14,135,0,6,822,1317,26428
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,3,comm,2,0,101557,1405,51995,406,True,1.9633755466909926,1.3581253104664597,1.054369226793164,0.39245471604938265,9639409,4.7683247999999985,149,367.914469,,,,,1.0,4,1.0,True,True,True,,,16,362,0,24,1357,1325,49313
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,3,comm,3,0,101557,1159,61745,420,True,1.6523097224729484,0.9428335655573459,1.0417049991706673,0.34166531279903817,8089726,3.9785136,130,409.211655,,,,,1.0,4,1.0,True,True,True,,,16,247,0,18,1218,2026,58501
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,3,leader,1,0,126048,2507,245302,507,True,1.7079382957700144,1.6984804627980714,3.425158275760346,0.3434900656715685,12701165,7.1750671,208,540.611835,2024.9926417580573,leader,2.115712,claude-opus-5,1.0,4,1.0,True,True,True,,,10,336,0,25,721,6157,238424
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,3,leader,2,0,126048,1846,80946,332,True,2.263971509299884,1.65781742120763,1.4276627902720442,0.29815567922044045,7994230,5.647607399999999,149,782.716229,2295.200753523037,leader,2.8145189999999993,claude-opus-5,1.0,4,1.0,True,True,True,,,7,219,0,11,2110,2902,75934
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,3,leader,3,0,126048,2274,73617,3,True,2.1958681648280978,1.9807550325348655,1.3145105693487316,0.002613133288304572,8562832,5.4937469,166,772.507794,2129.218209851999,leader,2.1059855,claude-opus-5,1.0,4,1.0,True,True,True,,,6,156,0,1,1261,2504,69852
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,4,comm,1,0,134878,2715,92612,554,True,2.6297334766465306,2.6467349712686024,1.8584271380580522,0.540070414026816,15739829,7.674966000000001,223,388.338415,,,,,1.0,4,1.0,True,True,True,,,30,334,0,29,1744,2433,88435
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,4,comm,2,0,133834,2597,71839,168,True,2.4238800858398553,2.35172548938465,1.352500239478374,0.15213318529712022,11777215,6.280239,180,402.945031,,,,,1.0,4,1.0,True,True,True,,,30,300,0,14,2061,2023,67755
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,4,comm,3,0,133834,2065,54250,450,True,2.5060759017487957,1.9333826744740736,1.0272862654171635,0.42131825835996767,11696611,5.888063100000001,183,316.546378,,,,,1.0,4,1.0,True,True,True,,,30,292,0,24,1389,1719,51142
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,4,leader,1,0,159183,4695,431890,789,True,2.3940799716458065,3.5305922953069935,6.5313325498741985,0.5933199831729964,25519009,13.049324799999997,355,811.03232,3285.4346866920823,leader,2.7596244999999993,claude-opus-5,1.0,4,1.0,True,True,True,,,8,635,0,38,870,6332,424688
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,4,leader,2,0,159183,4942,17530,737,True,3.62255114508784,5.62329135618254,0.5777584821965291,0.8386009165330903,18429808,10.6622019,296,927.582396,3487.3162789091,leader,4.0307595,claude-opus-5,1.0,4,1.0,True,True,True,,,9,337,0,34,1542,281,15707
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,4,leader,3,0,159183,2561,111969,139,True,2.2160075509446497,1.7826009492123052,1.6254731326269143,0.09675186721613059,9204604,5.7208334999999995,177,585.254153,2392.6866855199914,leader,1.8748424999999997,claude-opus-5,1.0,4,1.0,True,True,True,,,8,294,0,10,956,3570,107443
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,1,leader,1,0,56710,844,40881,128,True,0.6467290162260484,0.48125488423098645,0.5357210768159909,0.07298652272697426,2033688,1.7366915,52,600.495629,884.5220676799072,leader,1.0255655,claude-opus-5,1.0,3,1.0,True,True,True,,,3,47,0,4,555,1749,38577
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,1,leader,2,0,0,0,0,0,True,,,,,0,1.9499841,63,326.157543,574.3111615619855,leader,1.1259149999999998,claude-opus-5,0.0,0,0.0,True,False,False,,,1,0,0,0,0,0,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,1,leader,3,0,56710,941,31227,113,True,0.6844410021917499,0.5678530973923793,0.39758165216365055,0.06819064825221983,2085478,1.7180663999999997,56,341.569758,601.2793864859268,leader,0.9633525,claude-opus-5,1.0,3,1.0,True,True,True,,,1,24,0,3,435,1283,29509
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,1,leader,4,0,56710,902,42976,12,True,0.6283799530705283,0.4997343657817109,0.5180173303834807,0.006648350764279967,1996840,1.65278,55,446.386953,720.9414678359171,leader,0.9577475,claude-opus-5,1.0,3,1.0,True,True,True,,,2,66,0,2,376,1944,40656
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,1,nocomm,1,0,32792,140,0,0,True,0.3319248070566948,0.07085489294330517,0.0,0.0,563383,0.40277969999999996,14,101.895301,,,,,1.0,3,1.0,False,True,True,,,0,0,0,0,0,0,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,1,nocomm,2,0,32792,143,0,0,True,0.3063165397626558,0.06678956023734416,0.0,0.0,602736,0.3731061,15,105.835539,,,,,1.0,3,1.0,False,True,True,,,0,0,0,0,0,0,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,1,nocomm,3,0,32792,94,0,0,True,0.3157291812866745,0.045252718713325514,0.0,0.0,469092,0.3609819,12,162.981446,,,,,1.0,3,1.0,False,True,True,,,0,0,0,0,0,0,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,1,nocomm,4,0,32792,153,0,0,True,0.3206324924781168,0.0747999075218832,0.0,0.0,680339,0.3954324,17,300.580129,,,,,1.0,3,1.0,False,True,True,,,0,0,0,0,0,0,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,2,comm,1,0,66052,655,15118,130,True,0.9317643113320654,0.4619887542561185,0.2794785099029685,0.09169242450884794,3337977,1.7649240000000002,71,300.990675,,,,,1.0,3,1.0,True,True,True,,,5,118,0,8,506,980,13632
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,2,comm,2,0,66052,861,13370,241,True,0.7297234203200594,0.47560396724972087,0.17549289244510605,0.1331249199851135,3174365,1.5139451999999998,71,227.586127,,,,,1.0,3,1.0,True,True,True,,,5,101,0,9,385,942,12043
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,2,comm,3,0,66052,1314,7339,234,True,0.9603002292693268,0.9551826600707743,0.10831218900345915,0.17010102165643926,4492520,2.1938960999999995,94,253.982847,,,,,1.0,3,1.0,True,True,True,,,4,149,0,12,289,358,6692
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,2,comm,4,0,66052,1309,11640,345,True,0.7850720517012966,0.7779168803949897,0.17345941867814332,0.20502774922557027,4309192,1.9414761,90,321.450813,,,,,1.0,3,1.0,True,True,True,,,6,223,0,12,496,367,10777
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,2,leader,1,0,89695,1574,423,0,True,1.4029824245037747,1.2310019154740741,0.04927136002215163,0.0,4123718,2.6832557,100,406.105416,1121.4218752889428,leader,1.1107535000000002,claude-opus-5,1.0,3,1.0,True,True,True,,,2,0,0,0,423,0,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,2,leader,2,0,0,0,0,0,True,,,,,0,2.5378842,88,565.89998,1463.1823774909135,leader,1.1167275,claude-opus-5,0.0,0,0.0,True,False,False,,,5,0,0,0,0,0,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,2,leader,3,0,89695,1504,31911,60,True,1.1796788990062852,0.989039001117929,0.43888605674608094,0.03945634312970462,3909314,2.6470602999999997,93,536.224532,1511.3078675377183,leader,1.1747575,claude-opus-5,1.0,3,1.0,True,True,True,,,4,43,0,1,791,1477,29643
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,2,leader,4,0,89695,1685,264,0,True,1.39701249144973,1.3122058353825716,0.045946673167698356,0.0,4404401,2.755165,102,365.344629,952.890679956763,leader,1.066009,claude-opus-5,1.0,3,1.0,True,True,True,,,2,0,0,0,264,0,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,3,comm,1,0,98255,1980,25139,377,True,1.3160084751256802,1.3259868611006291,0.4065556078974596,0.25247325587623093,7152532,3.3010241999999996,144,278.282254,,,,,1.0,3,1.0,True,True,True,,,17,270,0,17,985,660,23494
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,3,comm,2,0,98255,2167,28496,147,True,1.228535732028637,1.3547590103842329,0.3567011079671564,0.09190104961997334,6557992,3.0318968999999996,136,329.015036,,,,,1.0,3,1.0,True,True,True,,,15,132,0,10,1118,1132,26246
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,3,comm,3,0,98255,1488,20987,175,True,1.1522313938588786,0.8724850206411947,0.27587647998096915,0.10261080551895771,4963424,2.4032037,109,214.174962,,,,,1.0,3,1.0,True,True,True,,,12,150,0,7,662,883,19442
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,3,comm,4,0,98255,2152,39162,558,True,1.1221520582373363,1.228879563038394,0.4751172741817865,0.31864070454248317,6953164,3.1447896,139,251.711964,,,,,1.0,3,1.0,True,True,True,,,18,186,0,17,1211,1106,36845
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,3,leader,1,0,0,0,0,0,True,,,,,0,3.0638145000000003,113,426.304243,1402.074902147986,leader,1.2610125000000003,claude-opus-5,0.0,0,0.0,True,False,False,,,6,0,0,0,0,0,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,3,leader,2,0,122764,2760,61512,83,True,1.4084204598856085,1.5832167692826398,0.7377675419004254,0.047611228931325765,7361286,3.7770159999999997,166,375.263935,1381.2593137760414,leader,0.962869,claude-opus-5,1.0,3,1.0,True,True,True,,,4,121,0,9,405,1549,59558
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,3,leader,3,0,122764,2165,58057,126,True,1.5743869441436402,1.3882521480527605,0.81068795646196,0.0807943513416387,6174028,3.8541213999999995,141,581.650687,2003.5144301741384,leader,1.5939805,claude-opus-5,1.0,3,1.0,True,True,True,,,7,272,0,2,993,1751,55313
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,3,leader,4,0,122764,2451,65664,95,True,1.4744240762566214,1.4718538866870494,0.8149182367971414,0.05704860025918797,6302749,3.8182448,145,363.508565,1282.2754145277431,leader,1.008437,claude-opus-5,1.0,3,1.0,True,True,True,,,3,139,0,7,462,1908,63294
